Content,Created Date,Source
"@Flipkart A1)Google Pixel 2 &amp;  Pixel 2 XL
A2)34,999
A3)13-16 May2018
A4)Samsung Galaxy S8 
A5) Honor 10 
A6) If I won the #…",2018-05-12 19:05:05,Android
"Your daily reminder not to be a violent racist, Nazi babies. https://t.co/pPFOMSCmLf",2018-05-12 19:05:05,Iphone
Nah... this ain’t it https://t.co/XIr0vPKbJf,2018-05-12 19:05:05,Iphone
Me voting in twitter polls I know nothing about to mess with the results https://t.co/KM7Pe1PFKc,2018-05-12 19:05:06,Iphone
omg these songs are so beautiful #EUROVISION,2018-05-12 19:05:06,Twitter Web Client
"Guys Retweet this tweet if you want to save the Lucifer Series! Cast, Crew, and fans are holding hands to save this fa…",2018-05-12 19:05:05,Iphone
"PC says that his whole family, of wife, son and daughter in law, out of ""oversight"" failed to include crores of rupees of  pro…",2018-05-12 19:05:06,Iphone
when you’re in an arguement with your man and he say something kinda true :/ https://t.co/Do03uCZIil,2018-05-12 19:05:06,Iphone
Do you have any events on your upcoming calendar that you're excited for?,2018-05-12 19:05:06,Other
@katiek485 @metsFanscotty Ugh i know it’s the worst! I’m always like do i even keep reading orrrrr,2018-05-12 19:05:06,Iphone
"[ARMY_TRENDS]

#LoveYourselfTear_D5 🌸

Let's continue supporting the comeback of @BTS_twt,where is the trend in your coun…",2018-05-12 19:05:06,Other
"Final Friday protests kill 1, injure hundreds in Gaza: May 11 (UPI) -- One person was shot dead and more than 400 w… https://t.co/t5fJWsMVKM",2018-05-12 19:05:06,Other
What the ... https://t.co/l95JmviaPj,2018-05-12 19:05:05,Android
@AliCatterall Very pleased to hear it! Happy birthday!,2018-05-12 19:05:06,Iphone
It's Eurovision time.,2018-05-12 19:05:06,Twitter Web Client
"@VarsCollen Gain Followers Fast &amp; Massively
Simply - Retweet this ✔
             - Like this ✔
Follow Me &amp; @VarsCollen a…",2018-05-12 19:05:06,Android
for the first time in 4 years i’m wearing no hair extensions !!!! https://t.co/prs6Laq1PU,2018-05-12 19:05:06,Iphone
You cant be condemning yahoo boys on twitter and be moving with them offline.,2018-05-12 19:05:06,Android
I hope there's a day when Cancer is just a Zodiac Sign.,2018-05-12 19:05:06,Other
"i wish i could watch over your soul when you sleep at night,
even though i know for sure it's still going to shine… https://t.co/wey0HnVGu0",2018-05-12 19:05:06,Other
@saralunamoon There were rumors he wanted a paternity test. 🙄,2018-05-12 19:05:06,Iphone
@JudgeJeanine @FoxNews See you then,2018-05-12 19:05:06,Iphone
"Kino's reaction when realizing that Seonho is 'Oppa' to some fans out there..

ㅋㅋ He really had a fair share of mental bre…",2018-05-12 19:05:06,Android
I just keep seeing myself on a bomb ass trip but idk the location or nothing just that my skin golden as hell and body poppin 😩,2018-05-12 19:05:06,Iphone
"But they are not the saddest group tho. The saddest ones are those who actually KNOW they are NOT their Twitter, but are…",2018-05-12 19:05:06,Android
Forget that https://t.co/SlEVuBd8TY,2018-05-12 19:05:06,Iphone
Yes! Costa Rica is about to become the first country to BAN fossil fuels https://t.co/c61QVYjHqI,2018-05-12 19:05:06,Other
i thought you were selling key chains https://t.co/zA8M5ipNe6,2018-05-12 19:05:06,Iphone
"It's Suspicious How Bangalore, That Was Losing Since Weeks, Managed To Win On The Day Of Its State Election. Is The Match A…",2018-05-12 19:05:06,Android
"And here he (they) are. Brian, unusually, short of words. 😀 https://t.co/UEfu3cuChG",2018-05-12 19:05:06,Twitter Web Client
"Hey

twitter

this

is

not

a

drill

the 

FCC

just

announced 

that

#NetNeutrality

ends 

on 

June 11

unless…",2018-05-12 19:05:06,Iphone
"12th May 2018

No of tweets using @weareoneEXO = 895k [+98k]
No of EXO followers = 3033234 [+6440]

No of tweets using…",2018-05-12 19:05:06,Android
"Check the dates of these tweets..
After the Dawnleaks issue when army took back its tweet, the entire nation was angry…",2018-05-12 19:05:06,Twitter Web Client
"jisung                              jisung
when he                         is still a
was a baby                   baby shu…",2018-05-12 19:05:06,Iphone
#Disney's Snow White has been perfectly captured by @NZMint on a flawless silver coin note https://t.co/ZysD5alrDf https://t.co/cSEoRHCswh,2018-05-12 19:05:06,Other
"I speak for everyone in saying that if you drive one of these four cars and you’re not a police officer, then you are offic…",2018-05-12 19:05:07,Iphone
📷 nctinfo: © Clover | do not edit. https://t.co/UHjsTNL4ZU,2018-05-12 19:05:07,Other
This year here showed me a lot already 💯,2018-05-12 19:05:07,Iphone
"I've entered the contest with @Jade_Sura, @boxcouk, @IntelUK and @asus_roguk to win an awesome new gaming PC! Here'… https://t.co/LjfHItyRXF",2018-05-12 19:05:07,Other
I wasn't for Miles being the MCU Spider-Man for this reason. Legacy characters need that history to really represen… https://t.co/CohUmR1N3b,2018-05-12 19:05:07,Twitter Web Client
@htownbombs @erinkorski -teaming up with Samsung for a great sales day in Best Buy. https://t.co/a5Ll7QVcd0,2018-05-12 19:05:07,Iphone
"LS: Can I have a kiss?

JN:No

-Next day

LS: Can I have a kiss?

JN: No

-Next day

LS: Can I have a kiss?

JN: I said…",2018-05-12 19:05:05,Iphone
"Here's a happy hungry bunch waiting to be adopted #DreamDog
https://t.co/wYJO9p76uO https://t.co/2nD8oQGF2b",2018-05-12 19:05:07,Other
Real talk ..this the first time I saw judge Judy legs 😂 https://t.co/Fi01vmEz3H,2018-05-12 19:05:07,Iphone
I liked a @YouTube video https://t.co/SaMhI1Yxka Deepika Padukone at Cannes 2018: stunning in red Ashi Studio couture,2018-05-12 19:05:07,Other
#Angola's President João Lourenço will have to push through a raft of macro-economic and financial reforms to bring in the…,2018-05-12 19:05:07,Other
"Darling Joanie Gal @kategabrielle__ styles up the Simmons dress, we love the added statement collar- very inspiring… https://t.co/oKAxp7sOWL",2018-05-12 19:05:07,Other
"jikook never take plain bland ass selcas, they are that couple",2018-05-12 19:05:07,Android
"Just wondering how we have extra money to help rebuild North Korea when Flint doesn’t have water, Puerto Rico doesn’t have…",2018-05-12 19:05:07,Ipad
@alias_uk @LexusLatvia @cgatzoyas @JamieKelwick @bbceurovision @BBCOne And now my favourite! #mariza! She is legend!,2018-05-12 19:05:06,Iphone
These ASMR videos really got me craving some honey comb on a bamboo stick..,2018-05-12 19:05:05,Iphone
I liked a @YouTube video https://t.co/woQsgnDCnK Overwatch NEW PIRATE JUNKRAT SKIN - Anniversary Event Leak and Date,2018-05-12 19:05:07,Other
@kiahmanthei It's hilarious until you're 30 minutes into a very silent car ride 😂,2018-05-12 19:05:07,Iphone
RT &amp; follow @OriginalFunko for the chance to win a set of Solo Dorbz! #HanSolo https://t.co/qkkvzuZfCc,2018-05-12 19:05:07,Iphone
And the legendary superstar  @aamir_khan has arrived for the special screening of #QayamatSeQayamatTak celebrating 30 year…,2018-05-12 19:05:07,Other
"If #golf is your passion, follow GolfBlogger on Instagram. #golfblog https://t.co/RQwSoHwvrW https://t.co/GauM4s3ZOl",2018-05-12 19:05:07,Other
ya know the correlation between the movies willy wonka and the chocolate factory and charlie and the chocolate fact… https://t.co/OrIJOWSu84,2018-05-12 19:05:06,Android
Facts I’m so sad lol https://t.co/SGOWzAV6UR,2018-05-12 19:05:07,Iphone
"Girl, you look good. Just post your pics and go next time. You should’ve known that “Holier Than Thou” Twitter was… https://t.co/oDvcZ9aHNE",2018-05-12 19:05:07,Iphone
"reading @alexrossmusic on american racism's influence on nazi thought, #NewYorker 4.30 #inabilitytomoderniz read it?",2018-05-12 19:05:07,Twitter Web Client
Tales of the scary data lifecycle: Cambridge Analytica and Emerdata https://t.co/Bs1jNMobDa,2018-05-12 19:05:07,Other
Tasha Cobbs ~ Fill Me Up - Overflow,2018-05-12 19:05:07,Android
I can’t believe at one point I was 7 pounds 4 oz like I really let myself go,2018-05-12 19:05:06,Android
"When Post Malone said “I’m kinda glad I’m difficult to deal wit and understand, because then I know when someone sticks ar…",2018-05-12 19:05:07,Iphone
"We've teamed up with Breaking the Game on Facebook to give away not one, but TWO Signed and Authenticated JERSEYS!!! This m…",2018-05-12 19:05:08,Iphone
"180512 DREAM CONCERT
#JENO #제노 #NCT #NCT_DREAM

https://t.co/6IZYoLEn6U https://t.co/7MZH3qJ3Lh https://t.co/Q0ESW40xwh",2018-05-12 19:05:03,Other
I liked a @YouTube video https://t.co/3JmjI4B2Br Zakir Khan - When I meet a Delhi Girl | AIB Diwas,2018-05-12 19:05:08,Other
every time jin posts a selfie i’m like surely this is it....surely this is the best jin selfie. always i am proven wrong.…,2018-05-12 19:05:08,Iphone
"The big question for the @StAylesRC regatta, deep fried macaroni cheese pie, or fish supper.... https://t.co/GNp043mn7X",2018-05-12 19:05:05,Android
What a game! Gwan the Beath!!!!! https://t.co/aanlSx9ycO,2018-05-12 19:05:06,Iphone
"""Why didn't you call 911?""

Case number: 2983640892745099 https://t.co/xSlQ1AXcs7",2018-05-12 19:05:08,Iphone
Why have they changed snapchat again ffs i was just getting used to the last update,2018-05-12 19:05:08,Iphone
It’s weird that I can see my toe knuckles. 😂 my feet fat is so… https://t.co/tFgROU28sA,2018-05-12 19:05:08,Other
"My segment on #AMJoy: ""Michael Cohen, this mobster multitasker, is just one of the slime-coated barnicles stuck to botto…",2018-05-12 19:05:08,Android
I been growing my eyebrows out and they look awful 😩😩 https://t.co/o9vjlT6TyN,2018-05-12 19:05:08,Android
@Craig_Ratford @PeterWard09 @DavidLammy Because you are abusive 🤷🏻‍♂️,2018-05-12 19:05:08,Iphone
Got to meet the coolest guy in the world! @VancityReynolds #Deadpool2 https://t.co/hL6PlLJmeK,2018-05-12 19:05:08,Android
it's obvious when I'm single or sad bc I tweet 3454523x my normal rate,2018-05-12 19:05:08,Iphone
@aTeske14 @dso67 @JRogotzke @goostubaki @LindaJMacKay @carrieunderwood @GoldenKnights And nobody thought Fluery wou… https://t.co/2COkxK7sUd,2018-05-12 19:05:08,Twitter Web Client
"My phone so fuckin dry🤦🏾‍♂️ I keep going from Twitter, Snapchat , to instagram 😂",2018-05-12 19:05:08,Android
"Then after ur whole blood line is chewed up &amp; spit out &amp; everybody in mid hell just miserable , u will all fall n2 hell &amp;…",2018-05-12 19:05:08,Twitter Web Client
when you’re in an arguement with your man and he say something kinda true :/ https://t.co/Do03uCZIil,2018-05-12 19:05:08,Android
"My coworker lori has stage 4 cancer, shes the nicest lady you will ever meet, she still comes into work because she needs m…",2018-05-12 19:05:08,Iphone
Is this comfortable? https://t.co/NlID9nxmmu,2018-05-12 19:05:07,Iphone
I love Ana Moura. Things can only go downhill now. #eurovision,2018-05-12 19:05:07,Ipad
"Match report done and breath got back after a helluva match in Corrigan this afternoon.

Another super win for… https://t.co/c6Whj5EODT",2018-05-12 19:05:08,Android
"Get 20p off your hot &amp; iced take away drinks when you bring your own reusable cup, these look great 👇 @byocc https://t.…",2018-05-12 19:05:08,Iphone
"Since this day couldn’t be chill for one goddamn second, of course a white man working at Macy’s justsaid Salaam to me as I walked by.",2018-05-12 19:05:08,Iphone
"Thank you guys for welcoming me in ur show @TrendingSAon3 #Tsaon3 the love 😍 I got was warm.. I must date  y'all.. 
@Pabi…",2018-05-12 19:05:08,Android
Today's a beautiful day for the @JohnSarbanes Family Picnic! ☀️ https://t.co/3offWgOQkL,2018-05-12 19:05:08,Iphone
"No matter what, I'll never give up on you.",2018-05-12 19:05:08,Other
I have a song with jay ant that i listen too every fucking day at least 3 times,2018-05-12 19:05:06,Iphone
I don’t understand why is everyone sleeping on this https://t.co/POyLpcxGgI,2018-05-12 19:05:08,Android
I can imagine.  😔 https://t.co/ICzLrHNmjU,2018-05-12 19:05:08,Iphone
"@Simplyyyycee The radiation is targeted towards fast growing cells, like cancer cells (and hair follicles) so that… https://t.co/ZcPsSc2xou",2018-05-12 19:05:06,Iphone
"Whowee just remembered this song exists. 

[ Effortless at high school. Now everything is different. We were just c… https://t.co/ZW0JxV2x0F",2018-05-12 19:05:08,Iphone
Peacefully traveling the astral plane ✨💭🌈 https://t.co/UDpCgweP6k,2018-05-12 19:05:08,Iphone
"Exceptionally well connected into Health, Medical &amp; Well Being ? Looking to make a difference to your life. Apply i… https://t.co/fqGtlRnHFv",2018-05-12 19:05:08,Other
This is just silly but I can't hate on em 😂 I rather this than seeing ppl sleeping outside for iPhones https://t.co/KbuROU7c…,2018-05-12 19:05:08,Iphone
A study found that the heaviest social media users had twice the risk of disturbed sleep compared with the lightest users.,2018-05-12 19:05:08,Android
The possibility of a new routine at work brings a combination ... More for Scorpio https://t.co/KKRiDIaMkt,2018-05-12 19:05:09,Other
"@SpareWill @RJLEssex1 @e_spurs Not true, Inter still want him",2018-05-12 19:05:04,Iphone
plot twist. I know my worth.,2018-05-12 19:05:09,Other
not all heroes wear capes... or clothing https://t.co/ShIasUzsfv,2018-05-12 19:05:09,Iphone
We are fucked.,2018-05-12 19:05:09,Android
"OK, tuning into Eurovision. MUTE THIS THREAD IF YOU DON'T WANT ENDLESS EUROVISION THOUGHTS!",2018-05-12 19:05:09,Twitter Web Client
what about no https://t.co/YKtkqPBT1Q,2018-05-12 19:05:07,Android
Ready to listen to any suggestions that you may have. https://t.co/fWR6texgxT,2018-05-12 19:05:09,Iphone
god I loveaaaa Harry Callahan,2018-05-12 19:05:09,Other
"Get a good meal in MJF....

@OBEYBrookes fancies that CZW World Championship https://t.co/R2S06dUJTM",2018-05-12 19:05:09,Android
"What I’m tryna get into this summer:
Skyzone
Six flags
Water parks
Movies
Kickbacks 
New food places
Main event 
Go kart raci…",2018-05-12 19:05:09,Twitter Web Client
"#Mermay day 12 - Ariel 
I'll not be able to draw the mermaids everyday, another one of them I wanted to do my favorite m…",2018-05-12 19:05:09,Iphone
@gorddahlen @SaS2AFoundation @MittRomney No he's not you globalist hate the fact we've gotten in your way is all… https://t.co/6AYycsmOEx,2018-05-12 19:05:08,Android
Shop Christian NonFiction eBook Store Including Galatians: Daily Devotionals Volume 26 in the Devotionals Category… https://t.co/HbTMncSgOi,2018-05-12 19:05:09,Other
"Secondly, it's not like gay people have a longer history of societal stigmatization than straight people, so of cou… https://t.co/aZ7TqbMcMy",2018-05-12 19:05:09,Android
no bras this summer ladies if the sun is out so are our tiddies,2018-05-12 19:05:07,Iphone
Feeling like a dude with a fresh cut.. chopped my hair and don’t know how to act right https://t.co/ALHvkIw07i,2018-05-12 19:05:09,Iphone
@rmvmtv @coratagge @Pieter_Gericke @RabidMemes @RetNavyPatriot @AndreasMeyerZAR @BillPeriman @yjon97 @tevet You and your 10…,2018-05-12 19:05:07,Iphone
Whatever you like - 2009 https://t.co/zqdS47VAm1,2018-05-12 19:05:09,Iphone
